Date,Address,Postcode,Price,Type,Ownership,NewBuild,SaleType
2011-12-01,"6 Clay Close, Tilehurst",RG31 5QB,378000,Detached,"Freehold",No,Standard
2011-11-30,"30 The Birchwoods, Tilehurst",RG31 5UH,460000,Detached,"Freehold",No,Standard
2011-11-30,"4 Arundel Lodge, Pegasus Court, Tilehurst",RG31 5DB,154000,Flat,"Leasehold",No,Standard
2011-11-25,"5 Brian Dowding Court, Tilehurst",RG31 5AQ,146500,Flat,"Leasehold",Yes,Standard
2011-11-25,"24 Prince William Drive, Tilehurst",RG31 5WD,220000,Semi-detached,"Freehold",No,Standard
2011-11-18,"16 The Fells, Tilehurst",RG31 5XY,187500,Terraced,"Freehold",No,Standard
2011-11-10,"57 Buckingham Terrace, Pegasus Court, Tilehurst",RG31 5DB,150000,Flat,"Leasehold",No,Standard
2011-11-04,"5 Victoria Road, Tilehurst",RG31 5AA,477500,Detached,"Freehold",No,Standard
2011-10-28,"47 Longworth Avenue, Tilehurst",RG31 5JU,317500,Semi-detached,"Freehold",No,Standard
2011-10-28,"67 Elmstone Drive, Tilehurst",RG31 5NS,258000,Semi-detached,"Freehold",No,Standard
2011-10-27,"21 Sheppard Court, Tilehurst",RG31 5JF,143000,Flat,"Leasehold",No,Standard
2011-10-21,"6 Wellfield Close, Tilehurst",RG31 5HP,238000,Semi-detached,"Freehold",No,Standard
2011-10-21,"69 Westwood Road, Tilehurst",RG31 5PN,477500,Detached,"Freehold",No,Standard
2011-10-21,"Flat 6, Heathlea House, Little Heath Road, Tilehurst",RG31 5TZ,163500,Flat,"Leasehold",No,Standard
2011-10-20,"49 Little Heath Road, Tilehurst",RG31 5TY,167500,Detached,"Leasehold",No,Standard
2011-10-07,"17 Lambourne Close, Tilehurst",RG31 5BE,265000,Terraced,"Freehold",No,Standard
2011-09-30,"16 Little Oaks Drive, Tilehurst",RG31 5EG,175000,Semi-detached,"Freehold",No,Standard
2011-09-30,"20 Eastbury Avenue, Tilehurst",RG31 5LP,250000,Semi-detached,"Freehold",No,Standard
2011-09-30,"51 Little Heath Road, Tilehurst",RG31 5TY,220000,Flat,"Leasehold",No,Standard
2011-09-23,"46 Westwood Road, Tilehurst",RG31 5PW,405000,Detached,"Freehold",No,Standard
2011-09-23,"30 Prince William Drive, Tilehurst",RG31 5WD,224500,Semi-detached,"Freehold",No,Standard
2011-09-19,"13 Laurel Drive, Tilehurst",RG31 5DY,320000,Detached,"Freehold",No,Standard
2011-09-16,"29 Park Lane, Tilehurst",RG31 5DW,240000,Semi-detached,"Freehold",No,Standard
2011-09-16,"19 Somerset Walk, Tilehurst",RG31 5NG,163000,Terraced,"Freehold",No,Standard
2011-09-12,"52 Longworth Avenue, Tilehurst",RG31 5JY,246000,Semi-detached,"Freehold",No,Standard
2011-09-09,"156 City Road, Tilehurst",RG31 5SD,249950,Semi-detached,"Freehold",No,Standard
2011-09-07,"96 Park Lane, Tilehurst",RG31 5DT,385000,Detached,"Freehold",No,Standard
2011-09-01,"16 Foxcombe Drive, Tilehurst",RG31 5HS,292500,Semi-detached,"Freehold",No,Standard
2011-08-24,"36 Longworth Avenue, Tilehurst",RG31 5JY,233000,Semi-detached,"Freehold",No,Standard
2011-08-18,"20 Foxcombe Drive, Tilehurst",RG31 5HS,215000,Semi-detached,"Freehold",No,Standard
2011-08-15,"8 Arundel Lodge, Pegasus Court, Tilehurst",RG31 5DB,149950,Flat,"Leasehold",No,Standard
2011-08-12,"80 Berkshire Lodge, Pegasus Court, Tilehurst",RG31 5DB,189000,Flat,"Leasehold",No,Standard
2011-08-12,"1 Elmstone Drive, Tilehurst",RG31 5NS,220000,Semi-detached,"Freehold",No,Standard
2011-07-29,"39 Downing Road, Tilehurst",RG31 5BA,203000,Semi-detached,"Freehold",No,Standard
2011-07-22,"61 Victoria Road, Tilehurst",RG31 5AB,310000,Semi-detached,"Freehold",No,Standard
2011-07-22,"21 Dunstall Close, Tilehurst",RG31 5AY,193000,Terraced,"Freehold",No,Standard
2011-07-22,"12 Uffington Close, Tilehurst",RG31 5LY,268000,Terraced,"Freehold",No,Standard
2011-07-21,"15 Lyme Grove, Tilehurst",RG31 5AJ,284950,Semi-detached,"Freehold",No,Standard
2011-07-01,"19 Longworth Avenue, Tilehurst",RG31 5JU,230000,Semi-detached,"Freehold",No,Standard
2011-06-27,"24 Compton Avenue, Tilehurst",RG31 5LH,249950,Semi-detached,"Freehold",No,Standard
2011-06-27,"45 Little Heath Road, Tilehurst",RG31 5TY,265000,Semi-detached,"Freehold",No,Standard
2011-06-27,"23 The Birchwoods, Tilehurst",RG31 5UH,322000,Detached,"Freehold",No,Standard
2011-06-24,"131 Warborough Avenue, Tilehurst",RG31 5LG,245000,Semi-detached,"Freehold",No,Standard
2011-06-24,"13 Barton Road, Tilehurst",RG31 5NJ,235000,Semi-detached,"Freehold",No,Standard
2011-06-17,"22 Foxcombe Drive, Tilehurst",RG31 5HS,220000,Semi-detached,"Freehold",No,Standard
2011-06-17,"11 The Birchwoods, Tilehurst",RG31 5UH,316250,Detached,"Freehold",No,Standard
2011-06-06,"23 Westwood Road, Tilehurst",RG31 5PL,270000,Detached,"Freehold",No,Standard
2011-06-03,"21 The Birchwoods, Tilehurst",RG31 5UH,425000,Detached,"Freehold",No,Standard
2011-05-26,"22 Downing Road, Tilehurst",RG31 5BB,289950,Detached,"Freehold",No,Standard
2011-05-23,"1B Victoria Road, Tilehurst",RG31 5AA,280000,Detached,"Freehold",No,Standard
2011-05-20,"26 Crescent Road, Tilehurst",RG31 5AH,242500,Semi-detached,"Freehold",No,Standard
2011-05-20,"35 Downing Road, Tilehurst",RG31 5BA,195000,Semi-detached,"Freehold",No,Standard
2011-05-19,"94 Park Lane, Tilehurst",RG31 5DT,250000,Detached,"Freehold",No,Standard
2011-05-16,"1 Brian Dowding Court, Tilehurst",RG31 5AQ,168000,Flat,"Leasehold",Yes,Standard
2011-05-16,"5 Brian Dowding Court, Tilehurst",RG31 5AQ,262000,Semi-detached,"Freehold",Yes,Standard
2011-05-16,"15B Beechwood Avenue, Tilehurst",RG31 5BJ,395000,Detached,"Freehold",No,Standard
2011-05-12,"6 Hildens Drive, Tilehurst",RG31 5HN,222500,Semi-detached,"Freehold",No,Standard
2011-05-06,"1 Highbury Road, Tilehurst",RG31 5JL,245000,Terraced,"Freehold",No,Standard
2011-04-28,"5 Clay Close, Tilehurst",RG31 5QB,330000,Detached,"Freehold",No,Standard
2011-04-26,"110 Westwood Road, Tilehurst",RG31 5PZ,238000,Semi-detached,"Leasehold",No,Standard
2011-04-26,"32 Crescent Road, Tilehurst",RG31 5AH,239000,Semi-detached,"Freehold",No,Standard
2011-04-21,"3 Beechwood Avenue, Tilehurst",RG31 5BJ,285000,Semi-detached,"Freehold",No,Standard
2011-04-21,"10 Hildens Drive, Tilehurst",RG31 5HR,240000,Semi-detached,"Freehold",No,Standard
2011-04-20,"44 Compton Avenue, Tilehurst",RG31 5LH,335000,Semi-detached,"Freehold",No,Standard
2011-04-20,"47 Clements Mead, Tilehurst",RG31 5UJ,250000,Semi-detached,"Freehold",No,Standard
2011-04-07,"37 Westwood Road, Tilehurst",RG31 5PL,360000,Detached,"Freehold",No,Standard
2011-04-07,"12 Felton Way, Tilehurst",RG31 5DX,227000,Semi-detached,"Freehold",No,Standard
2011-04-07,"75 Lower Elmstone Drive, Tilehurst",RG31 5PA,145000,Flat,"Leasehold",No,Standard
2011-04-04,"128 City Road, Tilehurst",RG31 5SD,160000,Terraced,"Freehold",No,Standard
2011-04-01,"19 Trelawney Drive, Tilehurst",RG31 5WQ,232500,Semi-detached,"Freehold",No,Standard
2011-04-01,"20 Foxcombe Drive, Tilehurst",RG31 5HS,160000,Semi-detached,"Freehold",No,Standard
2011-03-11,"6 Little Oaks Drive, Tilehurst",RG31 5EG,132500,Flat,"Leasehold",No,Standard
2011-03-04,"81 Warborough Avenue, Tilehurst",RG31 5LE,301000,Semi-detached,"Freehold",No,Standard
2011-02-25,"Flat 7, 52 School Road, Tilehurst",RG31 5AN,120000,Flat,"Leasehold",No,Standard
2011-02-18,"59 Westwood Road, Tilehurst",RG31 5PN,320000,Detached,"Freehold",No,Standard
2011-02-10,"98 Westwood Road, Tilehurst",RG31 5PP,425000,Semi-detached,"Freehold",No,Standard
2011-02-10,"129 Chapel Hill, Tilehurst",RG31 5DD,302000,Semi-detached,"Freehold",No,Standard
2011-02-10,"28 Lower Elmstone Drive, Tilehurst",RG31 5EB,348000,Detached,"Freehold",No,Standard
2011-02-10,"22 Elmstone Drive, Tilehurst",RG31 5NU,297500,Semi-detached,"Freehold",No,Standard
2011-01-28,"26 Beverley Road, Tilehurst",RG31 5PT,219000,Semi-detached,"Freehold",No,Standard
2011-01-28,"8 Five Acre, Tilehurst",RG31 5WH,243000,Semi-detached,"Freehold",No,Standard
2011-01-24,"120 City Road, Tilehurst",RG31 5SB,216000,Semi-detached,"Freehold",No,Standard
2011-01-24,"5 Sheppard Court, Tilehurst",RG31 5JF,141000,Flat,"Leasehold",No,Standard
2011-01-21,"41 Lambourne Close, Tilehurst",RG31 5BE,153500,Flat,"Leasehold",No,Standard
2011-01-14,"60 Cumberland Lodge, Pegasus Court, Tilehurst",RG31 5DB,153000,Flat,"Leasehold",No,Standard
2011-01-14,"15 Ashton Close, Tilehurst",RG31 5ED,225000,Semi-detached,"Freehold",No,Standard
2010-12-23,"12 Ashton Close, Tilehurst",RG31 5ED,145000,Flat,"Leasehold",No,Standard
2010-12-17,"12 Avington Close, Tilehurst",RG31 5LW,188000,Terraced,"Freehold",No,Standard
2010-12-17,"58 Beverley Road, Tilehurst",RG31 5PT,205000,Semi-detached,"Freehold",No,Standard
2010-11-30,"27 Sheppard Court, Tilehurst",RG31 5JF,175000,Flat,"Leasehold",No,Standard
2010-11-29,"16 Lovatt Close, Tilehurst",RG31 5HG,407500,Detached,"Freehold",No,Standard
2010-11-29,"43 Lamorna Crescent, Tilehurst",RG31 5WF,165000,Semi-detached,"Freehold",No,Standard
2010-11-26,"4 Pennine Close, Tilehurst",RG31 5QD,215000,Terraced,"Freehold",No,Standard
2010-11-26,"38 Lamorna Crescent, Tilehurst",RG31 5WF,272000,Semi-detached,"Freehold",No,Standard
2010-11-26,"23 Laurel Drive, Tilehurst",RG31 5DY,360000,Detached,"Freehold",No,Standard
2010-11-25,"Flat, 29 Hildens Drive, Tilehurst",RG31 5HY,100000,Flat,"Leasehold",No,Standard
2010-11-12,"38 Elmstone Drive, Tilehurst",RG31 5NU,235000,Semi-detached,"Freehold",No,Standard
2010-11-11,"1 Avington Close, Tilehurst",RG31 5LW,215000,Terraced,"Freehold",No,Standard
2010-11-05,"100 City Road, Tilehurst",RG31 5SB,247000,Semi-detached,"Freehold",No,Standard
2010-11-01,"56 Blewbury Drive, Tilehurst",RG31 5HL,320000,Detached,"Freehold",No,Standard
2010-11-01,"6 Somerset Walk, Tilehurst",RG31 5NG,203000,Semi-detached,"Freehold",No,Standard
2010-10-29,"90 Blewbury Drive, Tilehurst",RG31 5HL,228000,Semi-detached,"Freehold",No,Standard
2010-10-28,"81 Berkshire Lodge, Pegasus Court, Tilehurst",RG31 5DB,153000,Flat,"Leasehold",No,Standard
2010-10-25,"2 Somerset Walk, Tilehurst",RG31 5NG,194000,Terraced,"Freehold",No,Standard
2010-10-22,"81 Lower Elmstone Drive, Tilehurst",RG31 5PA,139450,Flat,"Leasehold",No,Standard
2010-10-15,"18 Beechwood Avenue, Tilehurst",RG31 5BJ,310000,Semi-detached,"Freehold",No,Standard
2010-10-13,"77 Elmstone Drive, Tilehurst",RG31 5NT,220000,Semi-detached,"Freehold",No,Standard
2010-10-08,"Flat 6, 52 School Road, Tilehurst",RG31 5AN,119000,Flat,"Leasehold",No,Standard
2010-10-01,"44 Westwood Road, Tilehurst",RG31 5PW,334000,Semi-detached,"Freehold",No,Standard
2010-09-30,"65 Beverley Road, Tilehurst",RG31 5PU,245000,Semi-detached,"Freehold",No,Standard
2010-09-30,"20A Hildens Drive, Tilehurst",RG31 5HU,120000,Flat,"Leasehold",No,Standard
2010-09-27,"49 Prince William Drive, Tilehurst",RG31 5WD,200000,Semi-detached,"Freehold",No,Standard
2010-09-24,"7 Arundel Lodge, Pegasus Court, Tilehurst",RG31 5DB,153000,Flat,"Leasehold",No,Standard
2010-09-24,"35 Sheppard Court, Tilehurst",RG31 5JF,140000,Flat,"Leasehold",No,Standard
2010-08-31,"20 Westwood Road, Tilehurst",RG31 5PW,233000,Terraced,"Freehold",No,Standard
2010-08-20,"11 Westwood Road, Tilehurst",RG31 5PL,235000,Semi-detached,"Freehold",No,Standard
2010-08-20,"2 Clements Mead, Tilehurst",RG31 5UJ,250000,Detached,"Freehold",No,Standard
2010-08-20,"32 Hayfield Close, Tilehurst",RG31 5DA,313000,Semi-detached,"Freehold",No,Standard
2010-08-19,"31 Park Lane, Tilehurst",RG31 5DW,262500,Semi-detached,"Freehold",No,Standard
2010-08-18,"15 Lamorna Crescent, Tilehurst",RG31 5WF,280000,Semi-detached,"Freehold",No,Standard
2010-08-13,"14 Little Oaks Drive, Tilehurst",RG31 5EG,187000,Semi-detached,"Freehold",No,Standard
2010-08-12,"32 Compton Avenue, Tilehurst",RG31 5LH,270000,Semi-detached,"Freehold",No,Standard
2010-08-06,"72 City Road, Tilehurst",RG31 5SB,267500,Semi-detached,"Freehold",No,Standard
2010-08-04,"42 Sheppard Court, Tilehurst",RG31 5JF,169950,Flat,"Leasehold",No,Standard
2010-08-02,"14 Beechwood Avenue, Tilehurst",RG31 5BJ,280000,Semi-detached,"Freehold",No,Standard
2010-07-30,"93 Lower Elmstone Drive, Tilehurst",RG31 5PA,140000,Flat,"Leasehold",No,Standard
2010-07-27,"52 Blewbury Drive, Tilehurst",RG31 5HL,349950,Semi-detached,"Freehold",No,Standard
2010-07-27,"53 Compton Avenue, Tilehurst",RG31 5LH,217000,Semi-detached,"Freehold",No,Standard
2010-07-27,"29A Little Heath Road, Tilehurst",RG31 5TY,460000,Detached,"Freehold",No,Standard
2010-07-09,"19 Victoria Road, Tilehurst",RG31 5AB,250000,Semi-detached,"Freehold",No,Standard
2010-06-30,"6 Victoria Road, Tilehurst",RG31 5AD,320000,Detached,"Freehold",No,Standard
2010-06-30,"5 Heathway, Tilehurst",RG31 5AP,345000,Detached,"Freehold",Yes,Standard
2010-06-29,"4 Heathway, Tilehurst",RG31 5AP,340000,Detached,"Freehold",Yes,Standard
2010-06-29,"2 Normanstead Road, Tilehurst",RG31 5BY,340000,Detached,"Freehold",No,Standard
2010-06-28,"77 Westwood Road, Tilehurst",RG31 5PX,310000,Detached,"Freehold",No,Standard
2010-06-25,"1 Sheppard Court, Tilehurst",RG31 5JF,145000,Flat,"Leasehold",No,Standard
2010-06-25,"81 Warborough Avenue, Tilehurst",RG31 5LE,287500,Semi-detached,"Freehold",No,Standard
2010-06-24,"33 Crescent Road, Tilehurst",RG31 5AH,241000,Semi-detached,"Freehold",No,Standard
2010-06-21,"111 Chapel Hill, Tilehurst",RG31 5DD,490000,Detached,"Freehold",No,Standard
2010-06-21,"77 Warborough Avenue, Tilehurst",RG31 5LE,274950,Semi-detached,"Freehold",No,Standard
2010-06-20,"10 Oak View, Tilehurst",RG31 5HF,250000,Detached,"Freehold",No,Standard
2010-06-18,"3 Downing Road, Tilehurst",RG31 5BA,185000,Semi-detached,"Freehold",No,Standard
2010-06-11,"14 Trelawney Drive, Tilehurst",RG31 5WQ,260000,Semi-detached,"Freehold",No,Standard
2010-06-04,"7 Meadowside, Tilehurst",RG31 5QE,323000,Detached,"Freehold",No,Standard
2010-06-04,"28 Meadowside, Tilehurst",RG31 5QE,287000,Detached,"Freehold",No,Standard
2010-06-04,"79 Berkshire Lodge, Pegasus Court, Tilehurst",RG31 5DB,190000,Flat,"Leasehold",No,Standard
2010-06-04,"18 Lovatt Close, Tilehurst",RG31 5HG,457000,Detached,"Freehold",No,Standard
2010-06-04,"7 Berkshire Drive, Tilehurst",RG31 5JJ,220000,Semi-detached,"Freehold",No,Standard
2010-06-03,"45 York Lodge, Pegasus Court, Tilehurst",RG31 5DB,210000,Flat,"Leasehold",No,Standard
2010-06-03,"11 Collingwood Walk, Tilehurst",RG31 5NH,210000,Terraced,"Freehold",No,Standard
2010-05-28,"7 Heathway, Tilehurst",RG31 5AP,410000,Detached,"Freehold",Yes,Standard
2010-05-28,"11 Downing Road, Tilehurst",RG31 5BA,177000,Semi-detached,"Freehold",No,Standard
2010-05-28,"31 Park Lane, Tilehurst",RG31 5DW,270000,Semi-detached,"Freehold",No,Standard
2010-05-21,"15D Lovatt Close, Tilehurst",RG31 5HG,305000,Semi-detached,"Freehold",No,Standard
2010-05-14,"39 Prince William Drive, Tilehurst",RG31 5WD,249950,Detached,"Freehold",No,Standard
2010-05-07,"2 Albert Illsley Close, Tilehurst",RG31 5PJ,332000,Detached,"Freehold",No,Standard
2010-05-07,"27 Lamorna Crescent, Tilehurst",RG31 5WF,159950,Semi-detached,"Freehold",No,Standard
2010-05-07,"38 School Road, Tilehurst",RG31 5AN,380000,Semi-detached,"Freehold",No,Standard
2010-04-30,"18 Prince William Drive, Tilehurst",RG31 5WD,250000,Semi-detached,"Freehold",No,Standard
2010-04-23,"2 Ashton Close, Tilehurst",RG31 5ED,130000,Flat,"Leasehold",No,Standard
2010-04-16,"26 Somerset Walk, Tilehurst",RG31 5NG,190000,Terraced,"Freehold",No,Standard
2010-04-09,"44 Barton Road, Tilehurst",RG31 5NJ,192000,Semi-detached,"Freehold",No,Standard
2010-04-09,"101 Little Heath Road, Tilehurst",RG31 5TQ,250000,Terraced,"Freehold",No,Standard
2010-04-05,"11 Oak View, Tilehurst",RG31 5HF,250000,Detached,"Freehold",No,Standard
2010-03-31,"8 Heathway, Tilehurst",RG31 5AP,322500,Detached,"Freehold",Yes,Standard
2010-03-26,"10 Heathway, Tilehurst",RG31 5AP,320000,Detached,"Freehold",Yes,Standard
2010-03-10,"54 Lamorna Crescent, Tilehurst",RG31 5WF,249950,Semi-detached,"Freehold",No,Standard
2010-03-05,"37 Lambourne Close, Tilehurst",RG31 5BE,234000,Semi-detached,"Freehold",No,Standard
2010-02-26,"6 Heathway, Tilehurst",RG31 5AP,310000,Detached,"Freehold",Yes,Standard
2010-02-26,"7 Downing Road, Tilehurst",RG31 5BA,171000,Terraced,"Freehold",No,Standard
2010-02-26,"15 Wittenham Avenue, Tilehurst",RG31 5LN,232000,Detached,"Freehold",No,Standard
2010-02-26,"3 Welland Close, Tilehurst",RG31 5NP,274950,Detached,"Freehold",No,Standard
2010-02-25,"2 Heathway, Tilehurst",RG31 5AP,345000,Semi-detached,"Freehold",Yes,Standard
2010-02-19,"109 Little Heath Road, Tilehurst",RG31 5TQ,307000,Detached,"Freehold",No,Standard
2010-02-17,"46 Barton Road, Tilehurst",RG31 5NJ,180000,Terraced,"Freehold",No,Standard
2010-02-16,"15C Lovatt Close, Tilehurst",RG31 5HG,288000,Semi-detached,"Freehold",No,Standard
2010-02-15,"43 York Lodge, Pegasus Court, Tilehurst",RG31 5DB,147500,Flat,"Leasehold",No,Standard
2010-01-22,"Foxes Corner, 15E Lovatt Close, Tilehurst",RG31 5HG,400000,Detached,"Freehold",No,Standard
2010-01-05,"109 Chapel Hill, Tilehurst",RG31 5DD,290000,Detached,"Freehold",No,Standard
2009-12-23,"3 Gate Lodge, Pegasus Court, Tilehurst",RG31 5DB,165000,Flat,"Freehold",No,Standard
2009-12-22,"4 Ventnor Road, Tilehurst",RG31 5AG,327000,Semi-detached,"Freehold",No,Standard
2009-12-22,"3 Heathway, Tilehurst",RG31 5AP,350000,Detached,"Freehold",Yes,Standard
2009-12-22,"3 Sheppard Court, Tilehurst",RG31 5JF,134000,Flat,"Leasehold",No,Standard
2009-12-21,"81 Elmstone Drive, Tilehurst",RG31 5NT,226000,Terraced,"Freehold",No,Standard
2009-12-18,"9 Heathway, Tilehurst",RG31 5AP,308000,Detached,"Freehold",Yes,Standard
2009-12-18,"17 Collingwood Walk, Tilehurst",RG31 5NH,198000,Terraced,"Freehold",No,Standard
2009-12-17,"11 Heathway, Tilehurst",RG31 5AP,350000,Detached,"Freehold",Yes,Standard
2009-12-17,"5 Stratford Way, Tilehurst",RG31 5XT,212000,Terraced,"Freehold",No,Standard
2009-12-16,"73 Little Heath Road, Tilehurst",RG31 5TY,322000,Semi-detached,"Freehold",No,Standard
2009-12-16,"32 Clements Mead, Tilehurst",RG31 5UJ,282500,Detached,"Freehold",No,Standard
2009-12-16,"79 Warborough Avenue, Tilehurst",RG31 5LE,195000,Semi-detached,"Freehold",No,Standard
2009-12-14,"16 Chapel Hill, Tilehurst",RG31 5DG,242500,Semi-detached,"Freehold",No,Standard
2009-12-07,"18 Meadowside, Tilehurst",RG31 5QE,325000,Detached,"Freehold",No,Standard
2009-12-04,"23 Somerset Walk, Tilehurst",RG31 5NG,182500,Semi-detached,"Freehold",No,Standard
2009-12-01,"171 Warborough Avenue, Tilehurst",RG31 5LX,250000,Semi-detached,"Freehold",No,Standard
2009-11-30,"43 Warborough Avenue, Tilehurst",RG31 5LB,226500,Semi-detached,"Freehold",No,Standard
2009-11-30,"154 City Road, Tilehurst",RG31 5SD,236000,Terraced,"Freehold",No,Standard
2009-11-27,"12 Heathway, Tilehurst",RG31 5AP,329950,Detached,"Freehold",Yes,Standard
2009-11-27,"54 Westwood Glen, Tilehurst",RG31 5NW,217500,Semi-detached,"Freehold",No,Standard
2009-11-26,"16 Foxcombe Drive, Tilehurst",RG31 5HS,245000,Semi-detached,"Freehold",No,Standard
2009-11-25,"1A Normanstead Road, Tilehurst",RG31 5BY,310000,Detached,"Freehold",No,Standard
2009-11-17,"75 Beverley Road, Tilehurst",RG31 5PU,228000,Semi-detached,"Freehold",No,Standard
2009-11-12,"65 Lower Elmstone Drive, Tilehurst",RG31 5PA,120000,Semi-detached,"Leasehold",No,Standard
2009-11-12,"47 Little Heath Road, Tilehurst",RG31 5TY,243500,Detached,"Freehold",No,Standard
2009-11-10,"51 Buckingham Terrace, Pegasus Court, Tilehurst",RG31 5DB,210000,Flat,"Leasehold",No,Standard
2009-11-06,"36 Clements Mead, Tilehurst",RG31 5UJ,265000,Detached,"Freehold",No,Standard
2009-11-05,"16 Elder Close, Tilehurst",RG31 5WG,200000,Semi-detached,"Freehold",No,Standard
2009-10-26,"1 Thistledown, Tilehurst",RG31 5WE,217500,Semi-detached,"Freehold",No,Standard
2009-10-23,"78 Foxcombe Drive, Tilehurst",RG31 5HS,174500,Semi-detached,"Freehold",No,Standard
2009-10-16,"43 Crescent Road, Tilehurst",RG31 5AH,235000,Semi-detached,"Freehold",No,Standard
2009-10-16,"34 York Lodge, Pegasus Court, Tilehurst",RG31 5DB,104000,Flat,"Leasehold",No,Standard
2009-10-16,"25 Elmstone Drive, Tilehurst",RG31 5NS,229000,Semi-detached,"Freehold",No,Standard
2009-10-15,"29 Lower Elmstone Drive, Tilehurst",RG31 5EB,279000,Detached,"Freehold",No,Standard
2009-10-15,"53 Warborough Avenue, Tilehurst",RG31 5LB,250000,Semi-detached,"Freehold",No,Standard
2009-10-15,"110A Westwood Road, Tilehurst",RG31 5PZ,225000,Flat,"Leasehold",No,Standard
2009-10-05,"6 Arundel Lodge, Pegasus Court, Tilehurst",RG31 5DB,155000,Flat,"Leasehold",No,Standard
2009-10-05,"19 Longworth Avenue, Tilehurst",RG31 5JU,220000,Semi-detached,"Freehold",No,Standard
2009-09-30,"1 Heathway, Tilehurst",RG31 5AP,355000,Detached,"Freehold",Yes,Standard
2009-09-30,"31 Westwood Road, Tilehurst",RG31 5PL,370000,Detached,"Freehold",No,Standard
2009-09-22,"4 Westwood Road, Tilehurst",RG31 5PW,140000,Terraced,"Freehold",No,Standard
2009-09-21,"55 Lamorna Crescent, Tilehurst",RG31 5WF,305000,Semi-detached,"Freehold",No,Standard
2009-09-18,"99 Lower Elmstone Drive, Tilehurst",RG31 5PA,197000,Semi-detached,"Freehold",No,Standard
2009-09-16,"10 Lyme Grove, Tilehurst",RG31 5AJ,214000,Semi-detached,"Freehold",No,Standard
2009-09-11,"5 Highbury Road, Tilehurst",RG31 5JL,189000,Terraced,"Freehold",No,Standard
2009-09-07,"48 Blewbury Drive, Tilehurst",RG31 5HL,305000,Detached,"Freehold",No,Standard
2009-09-07,"18 Highbury Road, Tilehurst",RG31 5JL,212500,Semi-detached,"Freehold",No,Standard
2009-09-04,"20 Laurel Drive, Tilehurst",RG31 5DY,307500,Detached,"Freehold",No,Standard
2009-09-04,"25 Avington Close, Tilehurst",RG31 5LW,220000,Semi-detached,"Freehold",No,Standard
2009-09-01,"44 Park Lane, Tilehurst",RG31 5DT,227000,Semi-detached,"Freehold",No,Standard
2009-08-28,"47 School Road, Tilehurst",RG31 5AS,190000,Semi-detached,"Freehold",No,Standard
