Date,Address,Postcode,Price,Type,Ownership,NewBuild,SaleType
2003-04-25,"13 Lilac Walk, Calcot",RG31 4YZ,174000,Semi-detached,"Freehold",No,Standard
2003-04-24,"8 Curlew Drive, Tilehurst",RG31 4TA,192950,Semi-detached,"Freehold",No,Standard
2003-04-04,"125 Langley Hill, Tilehurst",RG31 4EE,230000,Detached,"Freehold",No,Standard
2003-04-04,"6 Hugh Fraser Drive, Tilehurst",RG31 4QZ,146000,Terraced,"Freehold",No,Standard
2003-04-04,"35 Yew Tree Rise, Calcot",RG31 4RQ,179000,Semi-detached,"Freehold",No,Standard
2003-04-04,"29 Gatcombe Close, Calcot",RG31 4XQ,126000,Terraced,"Freehold",No,Standard
2003-04-03,"73 Royal Avenue, Calcot",RG31 4UR,134000,Semi-detached,"Freehold",No,Standard
2003-03-14,"9 Ayrton Senna Road, Tilehurst",RG31 4JQ,180000,Semi-detached,"Freehold",No,Standard
2003-02-28,"117 Park Lane, Tilehurst",RG31 4DR,129000,Terraced,"Freehold",No,Standard
2003-02-28,"16 Halpin Close, Calcot",RG31 4RA,135950,Flat,"Leasehold",No,Standard
2003-02-28,"82 Starlings Drive, Tilehurst",RG31 4SS,100000,Flat,"Leasehold",No,Standard
2003-02-28,"24 Garston Crescent, Calcot",RG31 4XJ,156000,Semi-detached,"Freehold",No,Standard
2003-02-25,"5 Farm Drive, Tilehurst",RG31 4EU,216000,Semi-detached,"Freehold",No,Standard
2003-02-21,"11 Boundary Close, Tilehurst",RG31 4ER,220000,Semi-detached,"Freehold",No,Standard
2003-02-21,"2 Boundary Close, Tilehurst",RG31 4ER,207000,Semi-detached,"Freehold",No,Standard
2003-02-21,"89 Yew Tree Rise, Calcot",RG31 4RQ,189000,Terraced,"Freehold",No,Standard
2003-01-31,"102 Park Lane, Tilehurst",RG31 4DU,165000,Terraced,"Freehold",No,Standard
2003-01-31,"54 Bitterne Avenue, Tilehurst",RG31 4SP,170000,Semi-detached,"Freehold",No,Standard
2003-01-31,"80 Starlings Drive, Tilehurst",RG31 4SS,129000,Flat,"Leasehold",No,Standard
2003-01-29,"102 Langley Hill, Tilehurst",RG31 4EF,179950,Semi-detached,"Freehold",No,Standard
2003-01-28,"9 Withy Close, Tilehurst",RG31 4SQ,268000,Detached,"Freehold",No,Standard
2003-01-22,"13 Halpin Close, Calcot",RG31 4RA,132000,Flat,"Leasehold",No,Standard
2003-01-17,"24 Curlew Drive, Tilehurst",RG31 4TA,185500,Semi-detached,"Freehold",No,Standard
2003-01-17,"7 Chaffinch Close, Tilehurst",RG31 4ZD,320000,Detached,"Freehold",No,Standard
2003-01-17,"12 Broom Close, Calcot",RG31 4ZS,235000,Detached,"Freehold",No,Standard
2003-01-09,"36 Royal Avenue, Calcot",RG31 4UP,137000,Semi-detached,"Freehold",No,Standard
2003-01-06,"68 Robin Way, Tilehurst",RG31 4SW,128000,Flat,"Leasehold",No,Standard
2002-12-20,"203 City Road, Tilehurst",RG31 4SL,165000,Semi-detached,"Freehold",No,Standard
2002-12-18,"1 Glenwood Drive, Tilehurst",RG31 4HE,157500,Semi-detached,"Freehold",No,Standard
2002-12-18,"1 Royal Avenue, Calcot",RG31 4UP,239000,Detached,"Freehold",No,Standard
2002-12-16,"70 Starlings Drive, Tilehurst",RG31 4SS,130000,Flat,"Leasehold",No,Standard
2002-12-13,"72 Starlings Drive, Tilehurst",RG31 4SS,132500,Flat,"Leasehold",No,Standard
2002-12-13,"76 Robin Way, Tilehurst",RG31 4SW,131000,Flat,"Leasehold",No,Standard
2002-12-12,"2 Fern Walk, Calcot",RG31 4YA,167950,Semi-detached,"Freehold",No,Standard
2002-12-10,"6 Curtis Road, Calcot",RG31 4XG,198000,Semi-detached,"Freehold",No,Standard
2002-12-02,"7 Mead Close, Tilehurst",RG31 4ET,165500,Semi-detached,"Freehold",No,Standard
2002-11-29,"8 Halpin Close, Calcot",RG31 4RA,124000,Flat,"Leasehold",No,Standard
2002-11-29,"31 Royal Avenue, Calcot",RG31 4UP,178000,Semi-detached,"Freehold",No,Standard
2002-11-29,"11 Goldcrest Way, Tilehurst",RG31 4ZG,194500,Semi-detached,"Freehold",No,Standard
2002-11-20,"2 Ashwood Close, Tilehurst",RG31 4EX,167000,Semi-detached,"Freehold",No,Standard
2002-11-20,"3 Cowslip Close, Tilehurst",RG31 4EY,242500,Detached,"Freehold",No,Standard
2002-11-18,"215 City Road, Tilehurst",RG31 4SL,192000,Semi-detached,"Freehold",No,Standard
2002-11-18,"6 Sovereign Way, Calcot",RG31 4US,111000,Terraced,"Freehold",No,Standard
2002-11-15,"2 The Hall, Langley Hall Drive, Calcot",RG31 4QY,193500,Semi-detached,"Freehold",No,Standard
2002-11-01,"19 Halpin Close, Calcot",RG31 4RA,131000,Flat,"Leasehold",No,Standard
2002-10-24,"14 Partridge Drive, Tilehurst",RG31 4SX,177000,Semi-detached,"Freehold",No,Standard
2002-10-23,"1 Langley Lodge, Old Bath Road, Calcot",RG31 4QL,129950,Flat,"Leasehold",No,Standard
2002-10-18,"18 Gatcombe Close, Calcot",RG31 4XQ,178500,Terraced,"Freehold",No,Standard
2002-10-10,"47 Farm Drive, Tilehurst",RG31 4EU,182950,Terraced,"Freehold",No,Standard
2002-09-30,"106 Starlings Drive, Tilehurst",RG31 4SS,250000,Detached,"Freehold",No,Standard
2002-09-20,"22 Glenwood Drive, Tilehurst",RG31 4HE,149950,Semi-detached,"Freehold",No,Standard
2002-09-16,"6 Lilac Walk, Calcot",RG31 4YZ,171950,Terraced,"Freehold",No,Standard
2002-09-13,"4 Ashwood Close, Tilehurst",RG31 4EX,159000,Semi-detached,"Freehold",No,Standard
2002-09-13,"95 Royal Avenue, Calcot",RG31 4UR,145000,Semi-detached,"Freehold",No,Standard
2002-09-06,"2A Bitterne Avenue, Tilehurst",RG31 4SP,250000,Detached,"Freehold",Yes,Standard
2002-08-16,"26 Magpie Way, Tilehurst",RG31 4SJ,169950,Semi-detached,"Freehold",No,Standard
2002-08-16,"110 Starlings Drive, Tilehurst",RG31 4SS,249950,Detached,"Freehold",No,Standard
2002-08-15,"7 Bitterne Avenue, Tilehurst",RG31 4SP,169950,Semi-detached,"Freehold",No,Standard
2002-08-14,"22 Curlew Drive, Tilehurst",RG31 4TA,180000,Semi-detached,"Freehold",No,Standard
2002-08-09,"199A City Road, Tilehurst",RG31 4SL,250000,Detached,"Freehold",Yes,Standard
2002-08-09,"30 Bitterne Avenue, Tilehurst",RG31 4SP,169500,Semi-detached,"Freehold",No,Standard
2002-08-09,"1 Chaffinch Close, Tilehurst",RG31 4ZD,287500,Detached,"Freehold",No,Standard
2002-08-06,"199 City Road, Tilehurst",RG31 4SL,273000,Detached,"Freehold",No,Standard
2002-08-02,"119 Park Lane, Tilehurst",RG31 4DR,148950,Terraced,"Freehold",No,Standard
2002-08-01,"181 City Road, Tilehurst",RG31 4SL,205000,Semi-detached,"Freehold",No,Standard
2002-07-30,"8 Lilac Walk, Calcot",RG31 4YZ,179000,Semi-detached,"Freehold",No,Standard
2002-07-29,"12 Withy Close, Tilehurst",RG31 4SQ,220000,Detached,"Freehold",No,Standard
2002-07-26,"157 Park Lane, Tilehurst",RG31 4DR,122500,Terraced,"Freehold",No,Standard
2002-07-26,"6 Poppy Way, Calcot",RG31 4RJ,151000,Terraced,"Freehold",No,Standard
2002-07-26,"50 Oliver Drive, Calcot",RG31 4XN,105000,Semi-detached,"Freehold",No,Standard
2002-07-24,"40 Bitterne Avenue, Tilehurst",RG31 4SP,173000,Semi-detached,"Freehold",No,Standard
2002-07-22,"15 Langley Hill Close, Tilehurst",RG31 4EJ,172000,Semi-detached,"Freehold",No,Standard
2002-07-19,"7 Alder Drive, Tilehurst",RG31 4EP,121000,Flat,"Leasehold",No,Standard
2002-07-19,"37 Yew Tree Rise, Calcot",RG31 4RQ,168000,Semi-detached,"Freehold",No,Standard
2002-07-12,"6 Boundary Close, Tilehurst",RG31 4ER,177500,Semi-detached,"Freehold",No,Standard
2002-07-12,"6 Ayrton Senna Road, Tilehurst",RG31 4JQ,249950,Detached,"Freehold",No,Standard
2002-07-12,"11 Windsor Way, Calcot",RG31 4UY,135000,Semi-detached,"Freehold",No,Standard
2002-07-08,"21 Robin Way, Tilehurst",RG31 4SW,159950,Semi-detached,"Freehold",No,Standard
2002-06-28,"15 Blagrave Rise, Tilehurst",RG31 4SF,189950,Detached,"Freehold",No,Standard
2002-06-28,"51 Royal Avenue, Calcot",RG31 4UR,134950,Semi-detached,"Freehold",No,Standard
2002-06-19,"9 Greenfinch Close, Tilehurst",RG31 4SY,187000,Semi-detached,"Freehold",No,Standard
2002-06-14,"11 Voller Drive, Tilehurst",RG31 4SE,243000,Detached,"Freehold",No,Standard
2002-06-11,"16 Oliver Drive, Calcot",RG31 4XN,135000,Semi-detached,"Freehold",No,Standard
2002-06-10,"15 Halpin Close, Calcot",RG31 4RA,124950,Flat,"Leasehold",No,Standard
2002-06-06,"159 City Road, Tilehurst",RG31 4SL,165000,Semi-detached,"Freehold",No,Standard
2002-05-31,"44 Bitterne Avenue, Tilehurst",RG31 4SP,162000,Semi-detached,"Freehold",No,Standard
2002-05-24,"39 Yew Tree Rise, Calcot",RG31 4RQ,158000,Semi-detached,"Freehold",No,Standard
2002-05-22,"84 Starlings Drive, Tilehurst",RG31 4SS,118500,Flat,"Leasehold",No,Standard
2002-05-17,"70 Old Bath Road, Calcot",RG31 4QL,120000,Semi-detached,"Freehold",No,Standard
2002-05-17,"8 Langley Hill, Calcot",RG31 4QU,192500,Detached,"Freehold",No,Standard
2002-05-17,"6 Blagrave Rise, Tilehurst",RG31 4SF,238000,Detached,"Freehold",No,Standard
2002-05-17,"74 Starlings Drive, Tilehurst",RG31 4SS,117000,Flat,"Leasehold",No,Standard
2002-05-17,"90 Starlings Drive, Tilehurst",RG31 4SS,111000,Flat,"Leasehold",No,Standard
2002-05-15,"7 Poppy Way, Calcot",RG31 4RJ,168000,Terraced,"Freehold",No,Standard
2002-05-15,"62 Starlings Drive, Tilehurst",RG31 4SS,119950,Flat,"Leasehold",No,Standard
2002-05-10,"171 Park Lane, Tilehurst",RG31 4DR,185000,Semi-detached,"Freehold",No,Standard
2002-05-10,"60 Starlings Drive, Tilehurst",RG31 4SS,116500,Flat,"Leasehold",No,Standard
2002-05-08,"38 Gatcombe Close, Calcot",RG31 4XQ,185000,Semi-detached,"Freehold",No,Standard
2002-05-01,"20 Glenwood Drive, Tilehurst",RG31 4HE,145500,Terraced,"Freehold",No,Standard
2002-04-30,"49 City Road, Tilehurst",RG31 4HA,282000,Detached,"Freehold",No,Standard
2002-04-26,"132 Park Lane, Tilehurst",RG31 4DU,140000,Terraced,"Freehold",No,Standard
2002-04-19,"24 Magpie Way, Tilehurst",RG31 4SJ,168500,Semi-detached,"Freehold",No,Standard
2002-04-12,"12 Glamis Way, Calcot",RG31 4UX,124000,Semi-detached,"Freehold",No,Standard
2002-04-04,"4 Voller Drive, Tilehurst",RG31 4SE,249950,Detached,"Freehold",No,Standard
2002-03-28,"6 Blagrave Rise, Tilehurst",RG31 4SF,242500,Detached,"Freehold",No,Standard
2002-03-28,"42 Robin Way, Tilehurst",RG31 4SW,121500,Flat,"Leasehold",No,Standard
2002-03-28,"65 Royal Avenue, Calcot",RG31 4UR,125500,Semi-detached,"Freehold",No,Standard
2002-03-28,"63 Garston Crescent, Calcot",RG31 4XL,135000,Semi-detached,"Freehold",No,Standard
2002-03-28,"27 Gatcombe Close, Calcot",RG31 4XQ,113000,Semi-detached,"Freehold",No,Standard
2002-03-27,"14 Mayfield Avenue, Calcot",RG31 4RE,185000,Semi-detached,"Freehold",No,Standard
2002-03-22,"1A Langley Hill Close, Tilehurst",RG31 4EJ,190000,Semi-detached,"Freehold",No,Standard
2002-03-22,"70 Royal Avenue, Calcot",RG31 4UR,119500,Semi-detached,"Freehold",No,Standard
2002-03-21,"28 Langley Hill, Calcot",RG31 4QU,338000,Detached,"Freehold",No,Standard
2002-03-21,"4 Curtis Road, Calcot",RG31 4XG,151000,Semi-detached,"Freehold",No,Standard
2002-03-20,"9 Linnet Close, Tilehurst",RG31 4SR,162950,Semi-detached,"Freehold",No,Standard
2002-03-15,"35 Curlew Drive, Tilehurst",RG31 4TA,172950,Detached,"Freehold",No,Standard
2002-03-15,"89 Royal Avenue, Calcot",RG31 4UR,126000,Semi-detached,"Freehold",No,Standard
2002-03-01,"113 Park Lane, Tilehurst",RG31 4DR,123000,Semi-detached,"Freehold",No,Standard
2002-02-28,"6 Yew Tree Rise, Calcot",RG31 4RQ,170000,Detached,"Freehold",No,Standard
2002-02-28,"44 Robin Way, Tilehurst",RG31 4SW,114950,Flat,"Leasehold",No,Standard
2002-02-28,"50 Curlew Drive, Tilehurst",RG31 4TA,180000,Semi-detached,"Freehold",No,Standard
2002-02-22,"116 Park Lane, Tilehurst",RG31 4DU,143500,Terraced,"Freehold",No,Standard
2002-02-22,"2 Boundary Close, Tilehurst",RG31 4ER,148000,Semi-detached,"Freehold",No,Standard
2002-02-20,"98 Starlings Drive, Tilehurst",RG31 4SS,117500,Flat,"Leasehold",No,Standard
2002-02-15,"15 Bay Tree Rise, Calcot",RG31 4RG,194500,Detached,"Freehold",No,Standard
2002-02-14,"7 Blagrave Rise, Tilehurst",RG31 4SF,215000,Detached,"Freehold",No,Standard
2002-02-08,"119 Park Lane, Tilehurst",RG31 4DR,120000,Terraced,"Freehold",No,Standard
2002-02-08,"165 City Road, Tilehurst",RG31 4SL,247950,Detached,"Freehold",No,Standard
2002-01-25,"57 Royal Avenue, Calcot",RG31 4UR,118000,Semi-detached,"Freehold",No,Standard
2002-01-18,"1 Mead Close, Tilehurst",RG31 4ET,164000,Detached,"Freehold",No,Standard
2002-01-11,"9 Partridge Drive, Tilehurst",RG31 4SX,160000,Semi-detached,"Freehold",No,Standard
2002-01-11,"10 Greenfinch Close, Tilehurst",RG31 4SY,169950,Terraced,"Freehold",No,Standard
2001-12-19,"Hollies, Boundary Close, Tilehurst",RG31 4ER,250000,Detached,"Freehold",No,Standard
2001-12-19,"60 Curlew Drive, Tilehurst",RG31 4TA,161000,Terraced,"Freehold",No,Standard
2001-12-17,"127 Park Lane, Tilehurst",RG31 4DR,118000,Terraced,"Freehold",No,Standard
2001-12-17,"4 Nabbs Hill Close, Tilehurst",RG31 4SG,248000,Detached,"Freehold",No,Standard
2001-12-14,"52 Oliver Drive, Calcot",RG31 4XN,115000,Semi-detached,"Freehold",No,Standard
2001-12-14,"20 Gatcombe Close, Calcot",RG31 4XQ,95000,Semi-detached,"Freehold",No,Standard
2001-12-14,"14 Fern Walk, Calcot",RG31 4YA,142500,Semi-detached,"Freehold",No,Standard
2001-11-30,"111 Langley Hill, Tilehurst",RG31 4EH,177000,Semi-detached,"Freehold",No,Standard
2001-11-30,"96 Starlings Drive, Tilehurst",RG31 4SS,114950,Flat,"Leasehold",No,Standard
2001-11-30,"52 Royal Avenue, Calcot",RG31 4UP,139950,Semi-detached,"Freehold",No,Standard
2001-11-23,"5 Mead Close, Tilehurst",RG31 4ET,140000,Terraced,"Freehold",No,Standard
2001-11-19,"171 City Road, Tilehurst",RG31 4SL,233000,Detached,"Freehold",No,Standard
2001-11-16,"Pinecroft, Langley Hall Drive, Calcot",RG31 4QY,490000,Detached,"Freehold",No,Standard
2001-11-08,"5 Fuchsia Close, Calcot",RG31 4RH,225000,Detached,"Freehold",No,Standard
2001-11-02,"45 Royal Avenue, Calcot",RG31 4UR,124950,Semi-detached,"Freehold",No,Standard
2001-10-31,"7 Chaffinch Close, Tilehurst",RG31 4ZD,265000,Detached,"Freehold",No,Standard
2001-10-16,"54 Royal Avenue, Calcot",RG31 4UR,111500,Semi-detached,"Leasehold",No,Standard
2001-10-12,"8 Alder Drive, Tilehurst",RG31 4EP,105000,Flat,"Leasehold",No,Standard
2001-10-10,"121 Langley Hill, Tilehurst",RG31 4EH,248500,Detached,"Freehold",No,Standard
2001-10-09,"16 Glenwood Drive, Tilehurst",RG31 4HE,133500,Semi-detached,"Freehold",No,Standard
2001-10-05,"199 City Road, Tilehurst",RG31 4SL,225000,Semi-detached,"Freehold",No,Standard
2001-10-05,"Land Associated With, 199 Land Associated With, Eversley Park Road",RG31 4SL,225000,Semi-detached,"Freehold",No,Standard
2001-10-05,"Land Associated With, 2 Land Associated With, Eversley Park Road",RG31 4SP,225000,Detached,"Freehold",No,Standard
2001-10-03,"1 Fuchsia Close, Calcot",RG31 4RH,210000,Detached,"Freehold",No,Standard
2001-09-28,"56 Starlings Drive, Tilehurst",RG31 4SU,153500,Semi-detached,"Freehold",No,Standard
2001-09-28,"41 Curlew Drive, Tilehurst",RG31 4TA,149950,Terraced,"Freehold",No,Standard
2001-09-28,"3 Curlew Drive, Tilehurst",RG31 4TA,127000,Semi-detached,"Freehold",No,Standard
2001-09-19,"61 Yew Tree Rise, Calcot",RG31 4RQ,143000,Semi-detached,"Freehold",No,Standard
2001-09-14,"64 Robin Way, Tilehurst",RG31 4SW,85000,Flat,"Leasehold",No,Standard
2001-09-14,"52 Robin Way, Tilehurst",RG31 4SW,107000,Flat,"Leasehold",No,Standard
2001-09-07,"107 Park Lane, Tilehurst",RG31 4DR,163000,Semi-detached,"Freehold",No,Standard
2001-09-07,"3 Yew Tree Rise, Calcot",RG31 4RQ,150000,Semi-detached,"Freehold",No,Standard
2001-09-07,"102 Starlings Drive, Tilehurst",RG31 4SS,116950,Flat,"Leasehold",No,Standard
2001-09-06,"58 Starlings Drive, Tilehurst",RG31 4SS,102500,Flat,"Leasehold",No,Standard
2001-09-03,"10 Chaffinch Close, Tilehurst",RG31 4ZD,230000,Detached,"Freehold",No,Standard
2001-08-30,"2A Bitterne Avenue, Tilehurst",RG31 4SP,170000,Detached,"Freehold",No,Standard
2001-08-30,"14 Garston Crescent, Calcot",RG31 4XJ,62500,Semi-detached,"Leasehold",No,Standard
2001-08-24,"34 Robin Way, Tilehurst",RG31 4SW,101500,Terraced,"Leasehold",No,Standard
2001-08-24,"39 Partridge Drive, Tilehurst",RG31 4SX,162500,Terraced,"Freehold",No,Standard
2001-08-17,"88 Old Bath Road, Calcot",RG31 4QL,195000,Semi-detached,"Freehold",No,Standard
2001-08-17,"18 Hugh Fraser Drive, Tilehurst",RG31 4QZ,154950,Semi-detached,"Freehold",No,Standard
2001-08-17,"88 Starlings Drive, Tilehurst",RG31 4SS,102950,Flat,"Leasehold",No,Standard
2001-08-13,"9 Gatcombe Close, Calcot",RG31 4XQ,162000,Detached,"Freehold",No,Standard
2001-08-10,"22 Hugh Fraser Drive, Tilehurst",RG31 4QZ,60050,Semi-detached,"Freehold",No,Standard
2001-08-06,"134 Park Lane, Tilehurst",RG31 4DU,114000,Terraced,"Freehold",No,Standard
2001-08-02,"2 Fuchsia Close, Calcot",RG31 4RH,205500,Detached,"Freehold",No,Standard
2001-07-31,"7 Robin Way, Tilehurst",RG31 4SW,153000,Semi-detached,"Freehold",No,Standard
2001-07-27,"7 Bay Tree Rise, Calcot",RG31 4RG,193500,Detached,"Freehold",No,Standard
2001-07-27,"76 Starlings Drive, Tilehurst",RG31 4SS,112000,Flat,"Leasehold",No,Standard
2001-07-23,"3 Bay Tree Rise, Calcot",RG31 4RG,199000,Detached,"Freehold",No,Standard
2001-07-20,"94 Starlings Drive, Tilehurst",RG31 4SS,104950,Flat,"Leasehold",No,Standard
2001-07-20,"37 Partridge Drive, Tilehurst",RG31 4SX,155000,Terraced,"Freehold",No,Standard
2001-07-13,"23 Bitterne Avenue, Tilehurst",RG31 4SP,159950,Semi-detached,"Freehold",No,Standard
2001-07-12,"37 Farm Drive, Tilehurst",RG31 4EU,149950,Terraced,"Freehold",No,Standard
2001-07-12,"Portinatx, Cranbourne Avenue, Calcot",RG31 4RD,230000,Detached,"Freehold",No,Standard
2001-07-06,"16 Boundary Close, Tilehurst",RG31 4ER,155000,Semi-detached,"Freehold",No,Standard
2001-07-06,"19 Robin Way, Tilehurst",RG31 4SW,137000,Semi-detached,"Freehold",No,Standard
2001-06-29,"17 Halpin Close, Calcot",RG31 4RA,99000,Flat,"Leasehold",No,Standard
2001-06-29,"37 Curlew Drive, Tilehurst",RG31 4TA,142500,Semi-detached,"Freehold",No,Standard
2001-06-22,"45 Yew Tree Rise, Calcot",RG31 4RQ,140000,Semi-detached,"Freehold",No,Standard
2001-06-19,"9 Oliver Drive, Calcot",RG31 4XN,131000,Semi-detached,"Freehold",No,Standard
2001-06-15,"43 Yew Tree Rise, Calcot",RG31 4RQ,138000,Semi-detached,"Freehold",No,Standard
2001-06-15,"16A Magpie Way, Tilehurst",RG31 4SJ,194950,Semi-detached,"Freehold",No,Standard
2001-06-15,"15 Partridge Drive, Tilehurst",RG31 4SX,124950,Semi-detached,"Freehold",No,Standard
2001-06-15,"123 Royal Avenue, Calcot",RG31 4UT,125000,Semi-detached,"Freehold",No,Standard
2001-06-11,"7 Firs Road, Tilehurst",RG31 4EL,295000,Detached,"Freehold",No,Standard
2001-06-08,"27 City Road, Tilehurst",RG31 4HA,125000,Terraced,"Freehold",No,Standard
2001-06-08,"4 Blagrave Rise, Tilehurst",RG31 4SF,249950,Detached,"Freehold",No,Standard
2001-06-01,"18 Langley Hill Close, Tilehurst",RG31 4EJ,155000,Semi-detached,"Freehold",No,Standard
2001-06-01,"8 Alder Drive, Tilehurst",RG31 4EP,83000,Flat,"Leasehold",No,Standard
2001-06-01,"7 Alder Drive, Tilehurst",RG31 4EP,84500,Flat,"Leasehold",No,Standard
2001-05-31,"34 Curlew Drive, Tilehurst",RG31 4TA,140000,Semi-detached,"Freehold",No,Standard
2001-05-25,"25 Halpin Close, Calcot",RG31 4RA,102000,Flat,"Leasehold",No,Standard
2001-05-25,"27 Royal Avenue, Calcot",RG31 4UP,150000,Semi-detached,"Freehold",No,Standard
2001-05-18,"17 Acorn Walk, Calcot",RG31 4RL,136000,Semi-detached,"Freehold",No,Standard
2001-05-18,"45 Garston Crescent, Calcot",RG31 4XL,129000,Semi-detached,"Freehold",No,Standard
2001-05-18,"28 Gatcombe Close, Calcot",RG31 4XQ,85000,Terraced,"Freehold",No,Standard
2001-05-14,"66 Curlew Drive, Tilehurst",RG31 4TA,134000,Semi-detached,"Freehold",No,Standard
2001-04-30,"54 Robin Way, Tilehurst",RG31 4SW,100000,Flat,"Leasehold",No,Standard
2001-04-27,"135 Park Lane, Tilehurst",RG31 4DR,119950,Terraced,"Freehold",No,Standard
2001-04-25,"98 Park Lane, Tilehurst",RG31 4DU,195000,Semi-detached,"Freehold",No,Standard
2001-04-20,"14 Boundary Close, Tilehurst",RG31 4ER,144000,Semi-detached,"Freehold",No,Standard
2001-04-18,"30A Langley Hill, Calcot",RG31 4QU,332000,Detached,"Freehold",No,Standard
2001-04-11,"10 Poppy Way, Calcot",RG31 4RJ,126000,Terraced,"Freehold",No,Standard
2001-04-10,"13 Yew Tree Rise, Calcot",RG31 4RQ,122500,Semi-detached,"Freehold",No,Standard
2001-04-09,"43 Farm Drive, Tilehurst",RG31 4EU,147000,Terraced,"Freehold",No,Standard
2001-04-06,"77 Yew Tree Rise, Calcot",RG31 4RQ,123000,Terraced,"Freehold",No,Standard
2001-03-30,"6 Nabbs Hill Close, Tilehurst",RG31 4SG,217500,Detached,"Freehold",No,Standard
2001-03-30,"24 Starlings Drive, Tilehurst",RG31 4SU,130000,Semi-detached,"Freehold",No,Standard
2001-03-30,"46 Robin Way, Tilehurst",RG31 4SW,91500,Flat,"Leasehold",No,Standard
2001-03-30,"5 Garston Crescent, Calcot",RG31 4XL,140000,Semi-detached,"Freehold",No,Standard
2001-03-30,"12 Lilac Walk, Calcot",RG31 4YZ,134000,Semi-detached,"Freehold",No,Standard
2001-03-26,"16B Magpie Way, Tilehurst",RG31 4SJ,179950,Semi-detached,"Freehold",No,Standard
2001-03-23,"74 Old Bath Road, Calcot",RG31 4QL,109950,Semi-detached,"Freehold",No,Standard
2001-03-23,"69 Garston Crescent, Calcot",RG31 4XL,138000,Semi-detached,"Freehold",No,Standard
2001-03-16,"141 Park Lane, Tilehurst",RG31 4DR,115500,Terraced,"Freehold",No,Standard
2001-02-23,"2 Chaffinch Close, Tilehurst",RG31 4ZD,250000,Detached,"Freehold",No,Standard
2001-02-16,"83 Royal Avenue, Calcot",RG31 4UR,107000,Semi-detached,"Freehold",No,Standard
2001-02-14,"29 Firs Road, Tilehurst",RG31 4EL,250000,Detached,"Freehold",No,Standard
2001-02-09,"148 Park Lane, Tilehurst",RG31 4DU,145000,Detached,"Freehold",No,Standard
2001-02-09,"16 Halpin Close, Calcot",RG31 4RA,97000,Flat,"Leasehold",No,Standard
2001-02-09,"67 Royal Avenue, Calcot",RG31 4UR,102950,Semi-detached,"Freehold",No,Standard
2001-02-09,"9A Goldcrest Way, Tilehurst",RG31 4ZG,206000,Detached,"Freehold",No,Standard
2001-02-01,"157 Park Lane, Tilehurst",RG31 4DR,105000,Terraced,"Freehold",No,Standard
2001-02-01,"38 Langley Hill, Calcot",RG31 4QU,280000,Detached,"Freehold",No,Standard
2001-02-01,"19 Halpin Close, Calcot",RG31 4RA,85000,Flat,"Leasehold",No,Standard
2001-01-31,"2 Langley Lodge, Old Bath Road, Calcot",RG31 4QL,93500,Flat,"Leasehold",No,Standard
2001-01-31,"12 Mayfield Avenue, Calcot",RG31 4RE,80000,Detached,"Freehold",No,Standard
